strategy,date,quantile,e_start,e_end,plan_kwh,emergency_kwh,load_kwh,plan_cost,emergency_cost,total_cost,pv_spill_kwh,paid_grid_spill_kwh,charge_kwh,discharge_kwh,emergency_slots,solver,solve_seconds
q0.8,2025-12-11,0.8,6387.49704589418,6633.4805782751355,97826.41524590824,0.0,123787.79896666658,62867.01967621621,0.0,62867.01967621621,0.0,7175.485034650198,23517.317537448565,18827.642026190475,0,LP,0.0045390000159386545
q0.8,2025-12-12,0.8,6633.4805782751355,10800.0,97199.77537447974,0.0,78661.70368333337,62470.17420277155,0.0,62470.17420277155,3891.93838340388,43276.35874654321,13511.564640246912,7194.49987904762,0,LP,0.004470900021260604
q0.8,2025-12-13,0.8,10800.0,10800.0,92904.0390910817,0.0,78840.15755000003,60736.86153562165,0.0,60736.86153562165,4230.351466666666,43129.11017703705,9189.705600235153,7443.661536190476,0,LP,0.004580599983455613
q0.8,2025-12-14,0.8,10800.0,6217.034287513227,92937.99551301003,0.0,124522.58585000002,60805.538102306506,0.0,60805.538102306506,0.0,4617.751385743676,19295.744571075837,19754.222243809527,0,LP,0.004538500012131408
q0.8,2025-12-15,0.8,6217.034287513227,6352.507078724864,98083.92713594939,32.601880952381066,124305.22548333331,62978.48983842132,189.36802551190542,63167.85786393323,0.0,3829.260830188123,24714.656357666066,19896.946137619056,1,LP,0.004729900014353916
q0.8,2025-12-16,0.8,6352.507078724864,6194.733221851855,98254.87034927108,43.24730952380969,124646.94338333338,63134.965100112284,251.20199736904857,63386.16709748133,0.0,4432.452425614336,24155.63353175191,19708.059631904758,1,LP,0.004543199989711866
q0.8,2025-12-17,0.8,6194.733221851855,6389.530148698419,98605.06357901827,7.007309523809681,124466.55465000003,63295.10480922386,40.70195736904853,63335.80676659291,0.0,5712.756228689011,23853.42294223397,19145.955349047617,1,LP,0.004789099999470636
q0.8,2025-12-18,0.8,6389.530148698419,6540.62212766138,98223.3399224221,9.432071428571021,124315.3592666666,63075.35111915031,54.78618689285477,63130.137306043165,0.0,6060.963397907116,24576.625516895932,19771.083887619054,1,LP,0.0052377999818418175
q0.8,2025-12-19,0.8,6540.62212766138,10800.0,98197.05243955909,0.0,78593.32543333336,63126.068990008345,0.0,63126.068990008345,5304.295702927686,43490.03020124043,14004.711317295705,7510.376081904759,0,LP,0.004726699989987537
q0.8,2025-12-20,0.8,10800.0,10800.0,93361.4542940153,0.0,78668.52011666668,61105.3820058437,0.0,61105.3820058437,5488.809465825983,43201.06094348031,9553.850708994709,7738.619074285715,0,LP,0.004754099994897842
q0.8,2025-12-21,0.8,10800.0,6323.471259566138,93220.42312067606,18.571357142856982,124376.4409666666,60996.932456251605,107.87172796428477,61104.80418421589,0.0,4590.413305361556,19156.185116743087,19545.38581095238,1,LP,0.004678199999034405
q0.8,2025-12-22,0.8,6323.471259566138,6167.808530931217,98180.80161318634,40.703653595237164,124718.45381666665,63021.468883493355,240.2080517750897,63261.67693526846,0.0,4804.834121669611,24312.318513421505,19833.07445164286,4,LP,0.005494299985002726
q0.8,2025-12-23,0.8,6167.808530931217,6386.252249095241,98254.4954269018,0.0,123956.6545666666,63036.97108985527,0.0,63036.97108985527,0.0,6222.454320799527,24091.31171800706,19317.363145238094,0,LP,0.004699000011896715
q0.8,2025-12-24,0.8,6386.252249095241,6309.309338529101,97593.07631957083,45.79201190476215,123954.37128333331,62613.27523399071,265.9829011488109,62879.25813513951,0.0,5287.7489907289855,24030.57180836566,19534.011784285714,1,LP,0.004797000001417473
q0.8,2025-12-25,0.8,6309.309338529101,6471.290051666667,97456.47192629626,10.42986904761915,123789.85790000002,62571.66146001729,60.58189436309583,62632.24335438038,0.0,4973.977023133448,23866.808405543794,19186.332166666663,1,LP,0.0045270000118762255
q0.8,2025-12-26,0.8,6471.290051666667,10800.0,97362.37207793065,0.0,78270.30764999997,62489.471691863735,0.0,62489.471691863735,4859.651615196941,42932.78956915932,14034.050035479126,7471.741575238096,0,LP,0.0051543999870773405
q0.8,2025-12-27,0.8,10800.0,10800.0,92572.24894833038,0.0,78409.18393333335,60501.44085175677,0.0,60501.44085175677,4417.614633333333,43099.89525528513,9031.210489711932,7315.280496666666,0,LP,0.004647599998861551
q0.8,2025-12-28,0.8,10800.0,6475.8078869735455,92639.83801649614,81.44221523809517,123511.26974999998,60551.47760130882,473.8836539204758,61025.3612552293,0.0,6305.255613862439,18413.382997871835,18806.613129999998,2,LP,0.004942500003380701
q0.8,2025-12-29,0.8,6475.8078869735455,6143.026664010581,96687.31509855376,0.0,123677.30638333333,62004.124308482475,0.0,62004.124308482475,0.0,5053.373394967661,23208.834408348026,19098.658971428573,0,LP,0.004669699992518872
q0.8,2025-12-30,0.8,6143.026664010581,6244.134713063493,96120.85926245151,77.33166904761902,123526.50904999998,61400.664199987055,449.98711247452354,61850.65131246158,0.0,5307.109595661361,24082.534166790127,19415.85543095239,2,LP,0.00436040002387017
q0.8,2025-12-31,0.8,6244.134713063493,5947.426122333334,95239.76279569074,189.79496476190786,123791.70508333332,60806.13174281802,925.5671587340626,61731.69890155208,0.0,2289.8049754908848,25054.566227818923,20561.23637619048,3,LP,0.005059799994342029
q0.85,2025-05-01,0.85,6183.801927984131,5629.064295915345,56621.80094919751,1753.359026097618,120364.58391666667,33752.1849732401,11363.306017757053,45115.49099099717,2945.138597269255,1177.838289071133,19684.569251666657,16443.764962711903,9,LP,0.005219100014073774
q0.85,2025-05-02,0.85,5629.064295915345,10800.0,58084.18550789977,0.0,74761.02673333335,34766.1178773467,0.0,34766.1178773467,20009.24776563786,16199.552585906822,15427.48915445032,7842.4240814285695,0,LP,0.004809200007002801
q0.85,2025-05-03,0.85,10800.0,10800.0,54140.98874377124,0.0,74894.84928333333,33498.244649056556,0.0,33498.244649056556,24952.142926155204,18520.109744241618,9481.918017760136,7680.353594385712,0,LP,0.0053029999835416675
q0.85,2025-05-04,0.85,10800.0,5871.065290801586,55305.530788161916,524.1198889285698,120670.08423333336,34292.55392788547,3292.6681182921916,37585.222046177674,3213.0385150734896,3037.3385333098117,12003.40807185479,14158.80177648095,7,LP,0.005106700002215803
q0.85,2025-05-05,0.85,5871.065290801586,5991.287262812169,61371.27537951305,213.4112807892908,120612.16386666658,37026.78628610581,1480.5737227671561,38507.36000887297,0.0,2440.7144111816556,20840.871970058794,16772.906520938093,2,LP,0.0053752000094391406
q0.85,2025-05-06,0.85,5991.287262812169,5958.004705017193,61460.62832062285,0.0,121017.19009999998,37275.17423276343,0.0,37275.17423276343,2189.3224493709627,2594.9796178042297,20190.51678313933,16384.272896358332,0,LP,0.0048254000139422715
q0.85,2025-05-07,0.85,5958.004705017193,6223.103410906083,62601.889219119636,84.2321233640049,121160.21501666667,37958.575941562245,587.6032925872983,38546.179234149546,2123.3294093298055,1465.3670110405644,19952.57966743827,15923.000695325001,1,LP,0.004598200001055375
q0.85,2025-05-08,0.85,6223.103410906083,6586.6747313439155,63230.05632887717,35.999250000000075,120445.47738333329,38611.923901365946,243.2289326250005,38855.15283399095,1243.9265060964149,2205.2956774735453,19279.50951006908,15289.188514761905,1,LP,0.004752300010295585
q0.85,2025-05-09,0.85,6586.6747313439155,10800.0,63545.23596661521,0.0,74253.82544999999,38726.59981506149,0.0,38726.59981506149,25187.15163641975,23547.573587636685,13258.590267201642,6947.465374642857,0,LP,0.0045627999934367836
q0.85,2025-05-10,0.85,10800.0,10800.0,58022.55089486036,0.0,74647.98705,36304.862585463234,0.0,36304.862585463234,21925.41843641975,22421.364627998246,8182.75024794239,6628.027700833334,0,LP,0.004638200014596805
q0.85,2025-05-11,0.85,10800.0,6443.961392952381,58543.700515715755,41.18071666666674,120743.09041666662,36517.36317683811,277.36103945833383,36794.72421629645,2073.7981333333328,2353.030337048787,13654.7811842622,14980.80750559524,2,LP,0.005270800000289455
q0.85,2025-05-12,0.85,6443.961392952381,7002.88432164683,64191.45406049678,0.0,120448.60361666663,38967.00492964057,0.0,38967.00492964057,3310.6339666666663,5261.63262706349,16762.95577688566,13074.963543452377,0,LP,0.004892099997960031
q0.85,2025-05-13,0.85,7002.88432164683,6696.584010776456,63173.67814448998,0.0,120269.63160000001,38489.62753409032,0.0,38489.62753409032,2641.510256682836,4286.798190267493,17851.722161349193,14735.565230476188,0,LP,0.005332799977622926
q0.85,2025-05-14,0.85,6696.584010776456,6657.2100964418005,63546.24511465019,0.0,120592.00526666673,38630.90733263254,0.0,38630.90733263254,2785.8705166666664,4393.454257176648,17832.674107235445,14479.9025497619,0,LP,0.004796399996848777
q0.85,2025-05-15,0.85,6657.2100964418005,7050.336280797622,62996.153211897385,0.0,119598.30981666666,38238.87044522633,0.0,38238.87044522633,2483.706288517043,3866.979383265721,18561.029951900353,14680.620695119049,0,LP,0.00457380001898855
q0.85,2025-05-16,0.85,7050.336280797622,10800.0,62082.47226791888,0.0,74681.34474999999,37835.71496320268,0.0,37835.71496320268,30782.339108230448,22966.371062455906,11808.201140089643,6189.945576190475,0,LP,0.00509369999053888
q0.85,2025-05-17,0.85,10800.0,10800.0,57000.52810051735,0.0,75274.53043333333,35584.60982740564,0.0,35584.60982740564,24071.76234156378,20973.992878853613,7926.17787771899,6420.2040809523805,0,LP,0.004620799998519942
q0.85,2025-05-18,0.85,10800.0,6720.265998366401,56683.56514742346,5.236666666666679,120687.037,35444.49322133951,35.318698333333415,35479.81191967284,1450.5088215725966,2608.1503146737236,13819.658838495012,14865.684260651198,1,LP,0.00495299999602139
q0.85,2025-05-19,0.85,6720.265998366401,6612.739762875662,61057.38837666351,65.60048071428582,120072.38798333333,37106.27311220429,442.44244217750077,37548.71555438179,5163.90059086714,5278.886360332158,17167.152463790415,14002.167107611904,1,LP,0.004822499991860241
q0.85,2025-05-20,0.85,6612.739762875662,6469.344856791006,60601.89821873269,0.0,120437.57771666667,36828.154910626625,0.0,36828.154910626625,828.091691563787,1978.8631802322113,17876.86287234861,14609.314342078571,0,LP,0.004478000017115846
q0.85,2025-05-21,0.85,6469.344856791006,6527.357604527773,61129.65440524999,0.0,120283.05128333339,37127.49283282473,0.0,37127.49283282473,4044.147390548203,2434.721152132568,17031.363717225162,13743.193137989292,0,LP,0.004941499995766208
q0.85,2025-05-22,0.85,6527.357604527773,7284.74483280556,60975.42836006054,0.0,119729.6800166667,37103.125433578556,0.0,37103.125433578556,3042.414851556432,2951.950735288063,18330.43921631248,14166.007259763097,0,LP,0.004916799982311204
q0.85,2025-05-23,0.85,7284.74483280556,10800.0,59963.572889621486,0.0,74983.38438333334,36661.707945789974,0.0,36661.707945789974,26721.68322816872,21409.144560361554,11831.929301488824,6420.1330837309515,0,LP,0.0046138000034261495
q0.85,2025-05-24,0.85,10800.0,10800.0,56552.84660680696,0.0,74693.81781666666,35352.20781469533,0.0,35352.20781469533,29634.66463621398,21709.82072851624,7651.893993386243,6198.034134642857,0,LP,0.004765399993630126
q0.85,2025-05-25,0.85,10800.0,6729.495802641536,55692.69076605527,0.0,120319.87760000004,34806.182556916305,0.0,34806.182556916305,4159.487466666666,4254.99756196648,12613.943851112583,13880.748297023809,0,LP,0.005227700021350756
q0.85,2025-05-26,0.85,6729.495802641536,6906.626434607142,59374.76388691797,0.0,119407.96936666663,36354.593010817094,0.0,36354.593010817094,0.0,1039.8421453865408,18924.58538296002,15169.496591428571,0,LP,0.00464930001180619
q0.85,2025-05-27,0.85,6906.626434607142,6553.6026776666695,60076.32271435367,0.0,120046.82735000004,36682.479147308426,0.0,36682.479147308426,3267.6562999999996,4470.783073218694,17185.46011779689,14237.944076661908,0,LP,0.004633100004866719
q0.85,2025-05-28,0.85,6553.6026776666695,6758.169652339948,59651.82715601704,0.0,119921.84721666662,36373.936680946674,0.0,36373.936680946674,1408.9771575881728,2187.672401602,18932.859050636383,15151.505553809526,0,LP,0.004888800001936033
q0.85,2025-05-29,0.85,6758.169652339948,6901.087687552912,59756.168961121875,17.817433333333497,120439.31426666665,36358.420047134445,119.77769558333443,36478.19774271778,114.57513890799211,1713.779958259851,19509.90297681951,15674.395179532145,1,LP,0.005372899991925806
q0.85,2025-05-30,0.85,6901.087687552912,10800.0,59987.61752473839,0.0,74612.22448333331,36459.71242715974,0.0,36459.71242715974,26715.19712057613,20843.484520218975,12229.902821443271,6397.200204166669,0,LP,0.004928999987896532
q0.85,2025-05-31,0.85,10800.0,10686.743951587301,55723.10933730452,0.0,74778.33258333332,34708.01307487889,0.0,34708.01307487889,24850.267430452674,21041.08872560699,8128.95828850676,6686.386657261905,0,LP,0.004931899980874732
q0.85,2025-06-01,0.85,10686.743951587301,5065.5106007910035,56540.52754324953,11374.103424948811,128248.56003333337,35096.951835643966,72658.4646342988,107755.41646994275,0.0,0.0,9204.814125868605,12515.009457670229,32,LP,0.004848699987633154
q0.85,2025-06-02,0.85,5065.5106007910035,5240.049036275133,67088.81755796738,6500.423239356669,128080.53698333332,40250.82858210374,42895.34045678585,83146.16903888955,0.0,892.72090654762,20519.093941266907,16463.381500490475,21,LP,0.004800700000487268
q0.85,2025-06-03,0.85,5240.049036275133,5588.247688138889,69566.7865455776,3379.1566577285707,128076.84056666664,42064.67174805834,20999.199543448256,63063.8712915066,0.0,386.76766190476303,21333.841691529986,16967.032983461908,23,LP,0.004969500005245209
q0.85,2025-06-04,0.85,5588.247688138889,5609.256303067461,72833.02341196209,1258.0077976821403,128539.84358333335,44361.996961899924,8439.865624102109,52801.86258600203,0.0,336.9411379761891,21525.902639819218,17417.07338481786,11,LP,0.004971499991370365
q0.85,2025-06-05,0.85,5609.256303067461,6135.247889115078,76033.00451418787,647.0283768154702,128455.92066666663,46565.93088798875,4474.512180020078,51040.44306800883,291.6713000000002,372.10880053938956,23123.90708607583,18256.97231227858,7,LP,0.005145500006619841
q0.85,2025-06-06,0.85,6135.247889115078,10800.0,78746.17216136181,0.0,82747.41500000002,48669.68363857942,0.0,48669.68363857942,11952.161754618734,29132.33731574955,13728.425216826861,6921.7475258333325,0,LP,0.005456299986690283
q0.85,2025-06-07,0.85,10800.0,10800.0,77111.07642591857,0.0,83156.75974999997,49095.91891954094,0.0,49095.91891954094,11219.762267799824,33206.67773503967,8200.648717960024,6642.525461547618,0,LP,0.00451289999182336
q0.85,2025-06-08,0.85,10800.0,7004.005767923281,80422.21027574221,0.0,128266.94665,51565.21365490452,0.0,51565.21365490452,1392.3999499999998,15012.790102326582,11834.167187463254,13002.070230714287,0,LP,0.004961600003298372
q0.85,2025-06-09,0.85,7004.005767923281,7096.515255395505,83620.16036278654,4.833372261904628,128169.18798333328,52563.53465657124,32.59867922041577,52596.13333579165,668.9188333333334,8154.572834413587,19923.846290753965,16055.056956785713,1,LP,0.004865900002187118
q0.85,2025-06-10,0.85,7096.515255395505,7135.197330894179,83786.71355189444,0.0,127414.49178333324,52739.409184892145,0.0,52739.409184892145,320.0868947545569,7976.797070640805,20192.481501141978,16321.096147976186,0,LP,0.005348200007574633
q0.85,2025-06-11,0.85,7135.197330894179,7255.375606857143,84358.65036696356,334.43559070952165,128236.67731666668,53098.627220061135,1612.15481449478,54710.78203455591,0.0,4061.433487907115,23363.398445961204,18816.192292861902,3,LP,0.004792000021552667
q0.85,2025-06-12,0.85,7255.375606857143,7574.882884056879,85701.63456611842,0.0,127721.81298333338,54247.81601380023,0.0,54247.81601380023,245.79104999999993,8863.582642338328,20275.331005089658,16135.461564642854,0,LP,0.004986199986888096
q0.85,2025-06-13,0.85,7574.882884056879,10800.0,85556.74799415491,0.0,81889.59039999997,54291.752509690166,0.0,54291.752509690166,13716.08029855967,38431.623194706044,11374.344192317752,6310.613391428571,0,LP,0.004836599982809275
q0.85,2025-06-14,0.85,10800.0,10800.0,81629.66348955031,0.0,82253.15711666664,52571.73936040094,0.0,52571.73936040094,15978.504666666662,37999.80076717225,7673.764766901824,6215.749461190475,0,LP,0.004903099994407967
q0.85,2025-06-15,0.85,10800.0,7373.861101748678,80840.50338044531,0.0,127368.8845166667,51977.08553996885,0.0,51977.08553996885,22.459833333333336,10240.226158691952,15970.358229015284,16019.51517392857,0,LP,0.004911700001684949
q0.85,2025-06-16,0.85,7373.861101748678,7285.577824546298,85401.12742541444,0.0,127618.63201666664,54095.67692060912,0.0,54095.67692060912,0.0,8832.472116524103,20810.828640557025,16936.22614833333,0,LP,0.004550500016193837
q0.85,2025-06-17,0.85,7285.577824546298,6925.786424002647,85853.56789913727,22.306200119047617,127311.7546,54333.432833586936,150.40094118863095,54483.83377477556,68.53756335538152,7543.8132336522685,20791.180768796294,17164.668683214284,2,LP,0.004451599990716204
q0.85,2025-06-18,0.85,6925.786424002647,7327.9897473174615,86689.01322507492,0.0,126909.07891666662,54839.396944827815,0.0,54839.396944827815,88.67290000000003,11764.499904930926,18660.350153477364,14752.90063333333,0,LP,0.0047052000008989125
q0.85,2025-06-19,0.85,7327.9897473174615,7322.189010362436,85139.96068515726,53.92460952380941,127349.06689999993,53842.06336726393,362.9706236380945,54205.033990902026,1350.836709613462,11958.535274035865,19106.472496269846,15481.463385238094,2,LP,0.0046965999936219305
q0.85,2025-06-20,0.85,7322.189010362436,10800.0,84604.63436200615,0.0,81137.07971666669,53448.83142699692,0.0,53448.83142699692,17962.408056162556,38983.15440845532,11202.427140602582,5943.936093214285,0,LP,0.00446409999858588
q0.85,2025-06-21,0.85,10800.0,10800.0,79866.07898121247,0.0,81408.06479999995,51137.90442123437,0.0,51137.90442123437,20950.946466666668,38105.5893686361,7762.119715314514,6287.31696940476,0,LP,0.004500200011534616
