strategy,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,solver
rolling_margin_mean14,evaluation,2025-11-25,6,1,margin,2,51006.94302412004,0.0,6908.947443525376,2911.2140728884697,2584.88129057176,1,LP
rolling_margin_mean14,evaluation,2025-11-25,12,2,margin,2,34958.203870697165,15.548633000000223,2622.4582576790153,1008.7397947484388,888.4353442881893,1,LP
rolling_margin_mean14,evaluation,2025-11-25,18,3,keep_previous,2,19070.420766443265,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-26,0,0,margin,1,56170.68614905251,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-26,6,1,margin,2,50321.40417655604,693.7575073477686,835.472194895742,638.5623680807855,556.3266169971705,1,LP
rolling_margin_mean14,evaluation,2025-11-26,12,2,margin,2,35805.43755428562,1.136340076669967,3050.491860447186,1287.532291642913,1140.8083435613592,1,LP
rolling_margin_mean14,evaluation,2025-11-26,18,3,keep_previous,2,19124.023547359982,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-27,0,0,margin,1,54524.97014247568,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-27,6,1,margin,2,49267.44525209224,1090.0687734749197,80.70296022222158,533.4580566466717,464.2619395403999,1,LP
rolling_margin_mean14,evaluation,2025-11-27,12,2,margin,2,35929.82568065162,5.26437675555519,2740.842560766794,1015.5228151005434,880.66098298085,1,LP
rolling_margin_mean14,evaluation,2025-11-27,18,3,keep_previous,2,19024.190599684087,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-28,0,0,margin,1,20255.360549839246,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-28,6,1,margin,2,16686.09605750357,826.1997942978811,0.0,151.87977598957931,217.49306145984158,1,LP
rolling_margin_mean14,evaluation,2025-11-28,12,2,margin,2,15085.744056305695,8.983571261330627e-13,1011.1314768534353,214.92703939779028,297.5920875206315,1,MILP
rolling_margin_mean14,evaluation,2025-11-28,18,3,keep_previous,2,11497.47344973197,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-29,0,0,margin,1,25737.191648050535,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-29,6,1,margin,2,19882.206317063225,0.0,7445.629727069972,1639.1012671892586,2033.704637160322,1,LP
rolling_margin_mean14,evaluation,2025-11-29,12,2,margin,2,16073.285170980831,375.39567426879137,1028.408537646084,333.8699411099085,396.8304838728186,1,LP
rolling_margin_mean14,evaluation,2025-11-29,18,3,keep_previous,2,11530.859752869765,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-30,0,0,margin,1,56750.6955073375,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-30,6,1,margin,2,52938.49361154518,2191.2503815877794,786.6310635555557,1317.2620051482616,1148.7891106745888,1,LP
rolling_margin_mean14,evaluation,2025-11-30,12,2,margin,2,37129.36840955534,0.0,2130.2340916303074,920.6419490263295,798.7266201561524,1,LP
rolling_margin_mean14,evaluation,2025-11-30,18,3,keep_previous,2,19114.31689583615,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-01,0,0,margin,1,60126.131224450284,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-01,6,1,margin,2,51984.63027317445,137.69892698079207,1282.2063764005488,562.8468865689547,452.3066574969481,1,LP
rolling_margin_mean14,evaluation,2025-12-01,12,2,margin,2,36797.07632941729,0.0,1453.7835499821672,748.9454198267001,615.9136506586806,1,LP
rolling_margin_mean14,evaluation,2025-12-01,18,3,margin,2,19463.08454033995,335.09368158888697,0.0,255.30787600257298,204.7757488189688,1,LP
rolling_margin_mean14,evaluation,2025-12-02,0,0,margin,1,62493.49455116287,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-02,6,1,margin,2,54919.66480797937,819.0412540836745,2389.0001282839557,1376.451917947255,1096.5716947328715,1,LP
rolling_margin_mean14,evaluation,2025-12-02,12,2,margin,2,37416.304755849065,0.0,1665.4798502127087,839.4022968632169,698.2515941916288,1,LP
rolling_margin_mean14,evaluation,2025-12-02,18,3,margin,2,19184.946317016005,245.0681990866645,0.0,185.44310624887902,150.66005160636783,1,LP
rolling_margin_mean14,evaluation,2025-12-03,0,0,margin,1,55525.98157697754,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-03,6,1,margin,2,54807.12008610499,6024.557444047781,0.0,2792.3632183902246,2304.319883614801,1,LP
rolling_margin_mean14,evaluation,2025-12-03,12,2,margin,2,38042.22485983127,724.372835389579,65.4352772222237,382.38172060070065,321.44741544644927,1,LP
rolling_margin_mean14,evaluation,2025-12-03,18,3,margin,1,19057.554692638576,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-04,0,0,margin,1,62384.696028013546,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-04,6,1,margin,2,54229.998077518336,1270.4846949155572,4464.436443004122,2783.5873329647993,2437.3851652528447,1,LP
rolling_margin_mean14,evaluation,2025-12-04,12,2,margin,2,36601.83813593909,68.0023885706537,188.32763299999817,100.6042088772474,87.47909718378342,1,LP
rolling_margin_mean14,evaluation,2025-12-04,18,3,margin,2,19189.43746909609,109.02491541444135,0.0,68.01519348129924,68.07749343296463,1,LP
rolling_margin_mean14,evaluation,2025-12-05,0,0,margin,1,23946.431080812356,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-05,6,1,margin,2,19727.421273815464,736.9183017830999,52.8888594444453,170.62980774419424,229.11156782532984,1,LP
rolling_margin_mean14,evaluation,2025-12-05,12,2,margin,2,15748.859526483351,68.95456688000144,958.6638158545962,227.79487324608283,294.7587832415525,1,LP
rolling_margin_mean14,evaluation,2025-12-05,18,3,margin,2,11896.754116117852,201.19878337288134,0.0,118.254584927411,117.31685488347667,1,LP
rolling_margin_mean14,evaluation,2025-12-06,0,0,margin,1,26114.448850583325,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-06,6,1,margin,2,20733.821130383338,218.766440160001,2108.7790406076756,666.6254862201156,785.9173031989151,1,LP
rolling_margin_mean14,evaluation,2025-12-06,12,2,margin,2,15495.35077306502,485.1395865762413,19.970931888888913,123.55221288595195,162.435859018022,1,LP
rolling_margin_mean14,evaluation,2025-12-06,18,3,margin,2,11964.754786206868,158.72794888348324,0.0,91.14158824889608,93.74302595399001,1,LP
rolling_margin_mean14,evaluation,2025-12-07,0,0,margin,1,66186.9189762182,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-07,6,1,margin,2,56007.66508711863,13.113024333333442,6972.533059334234,3197.049463797636,2745.9190250991965,1,LP
rolling_margin_mean14,evaluation,2025-12-07,12,2,margin,2,39219.47736083473,1590.2628682290788,0.0,791.8773212323438,676.3314560153469,1,LP
rolling_margin_mean14,evaluation,2025-12-07,18,3,margin,1,19429.148193895635,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-08,0,0,margin,1,67457.35179604184,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-08,6,1,margin,2,60530.98042255314,503.9337048233306,813.4330783059022,692.2673127721671,597.3348458230347,1,LP
rolling_margin_mean14,evaluation,2025-12-08,12,2,margin,2,40505.27014305699,0.0,3573.367721502342,1541.2951091708846,1350.9274742589464,1,LP
rolling_margin_mean14,evaluation,2025-12-08,18,3,margin,1,19519.788071980533,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-09,0,0,margin,1,67264.44004488837,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-09,6,1,margin,2,58417.28051612343,178.98551770777647,4276.974337087279,2102.3278102471613,1873.3316358731963,1,LP
rolling_margin_mean14,evaluation,2025-12-09,12,2,margin,2,38920.291154864906,0.0,347.2963867590388,159.3623541982331,148.46928226496487,1,LP
rolling_margin_mean14,evaluation,2025-12-09,18,3,margin,2,19660.373894752374,29.749082048887942,0.0,20.305235952468465,18.710472661204868,1,LP
rolling_margin_mean14,evaluation,2025-12-10,0,0,margin,1,64264.13697152698,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-10,6,1,margin,2,59740.938000626884,2452.784112179699,185.8144325555561,1178.111048628803,1025.9019449692612,1,LP
rolling_margin_mean14,evaluation,2025-12-10,12,2,margin,2,40470.065381369786,0.0,1467.6844683964332,733.2343075765573,641.1596500130124,1,LP
rolling_margin_mean14,evaluation,2025-12-10,18,3,margin,1,19527.704222213048,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-11,0,0,margin,1,67653.23155854085,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-11,6,1,margin,2,58419.05744156285,4.463195222222339,4339.851283886145,1982.7414920548158,1833.774873802429,1,LP
rolling_margin_mean14,evaluation,2025-12-11,12,2,margin,2,38149.265958243,67.7280157322208,590.8287833648798,298.8207027261856,271.0788777729813,1,LP
rolling_margin_mean14,evaluation,2025-12-11,18,3,margin,1,19661.619929298286,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-12,0,0,margin,1,27528.29554708702,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-12,6,1,margin,2,24336.920039556288,1423.283529418341,0.0,392.1384289156739,486.1183299678209,1,LP
rolling_margin_mean14,evaluation,2025-12-12,12,2,margin,2,18125.954729841946,315.0784497428223,1726.5432263621371,553.7599578640765,643.4561133799028,1,LP
rolling_margin_mean14,evaluation,2025-12-12,18,3,keep_previous,2,12120.00727642843,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-13,0,0,margin,1,28815.332473077942,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-13,6,1,margin,2,25423.436143638395,1664.0252172805897,1824.9695488288912,1121.897911186833,1374.183841753977,1,LP
rolling_margin_mean14,evaluation,2025-12-13,12,2,margin,2,18130.184565292715,2.4152653333335365,1528.6808547030864,471.0616215096336,593.1329626441068,1,LP
rolling_margin_mean14,evaluation,2025-12-13,18,3,keep_previous,2,12307.255166346018,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-14,0,0,margin,1,64847.06380364391,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-14,6,1,margin,2,60387.519158027964,2498.1147262318204,32.473683111111086,1204.6600308039183,1063.471784188823,1,LP
rolling_margin_mean14,evaluation,2025-12-14,12,2,margin,2,40633.47276848713,272.6421322784664,0.0,123.2257038820886,111.30816523012015,1,LP
rolling_margin_mean14,evaluation,2025-12-14,18,3,margin,1,20024.267105787574,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-15,0,0,margin,1,66343.22513784471,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-15,6,1,margin,2,63456.67123584137,3783.6225201920383,0.0,1834.5908373732482,1644.7229485920016,1,LP
rolling_margin_mean14,evaluation,2025-12-15,12,2,margin,2,40631.82691709526,1.2478513333328465,1379.3630756447158,677.098799815258,610.9672596872623,1,LP
rolling_margin_mean14,evaluation,2025-12-15,18,3,margin,1,20074.262096172042,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-16,0,0,margin,1,71491.26702655901,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-16,6,1,margin,2,62417.552688258496,0.0,2819.403350814818,1398.1425305549697,1288.403336956747,1,LP
rolling_margin_mean14,evaluation,2025-12-16,12,2,margin,2,40213.035318605136,2.3600000000003547,709.8081163813392,331.129761929377,312.95707416444685,1,LP
rolling_margin_mean14,evaluation,2025-12-16,18,3,margin,1,20127.93949907302,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-17,0,0,margin,1,71524.70054865674,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-17,6,1,margin,2,61395.11853374845,0.0,5284.956066732515,2606.8917707810024,2381.462382536354,1,LP
rolling_margin_mean14,evaluation,2025-12-17,12,2,margin,2,39653.179114674334,73.84567098888942,418.6511548052159,248.36995557362735,232.5074976314309,1,LP
rolling_margin_mean14,evaluation,2025-12-17,18,3,margin,1,19912.442631460795,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-18,0,0,margin,1,68035.99113020243,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-18,6,1,margin,2,61479.81057421814,947.5735925870979,144.6487905555565,507.61342955914165,476.3317592946579,1,LP
rolling_margin_mean14,evaluation,2025-12-18,12,2,margin,2,40044.83849488566,0.15534133333335376,1872.1647126543144,854.4395557664371,819.1403018665401,1,LP
rolling_margin_mean14,evaluation,2025-12-18,18,3,margin,1,19923.97285911333,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-19,0,0,margin,1,28164.97417903899,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-19,6,1,margin,2,25086.979705706,1981.7375725349657,0.0,464.9826213473052,626.7262806745606,1,LP
rolling_margin_mean14,evaluation,2025-12-19,12,2,margin,2,18540.977941655285,5.115907697472721e-13,2897.0295398449857,708.1673091998314,953.0152184130618,1,LP
rolling_margin_mean14,evaluation,2025-12-19,18,3,keep_previous,2,12296.245681772163,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-20,0,0,margin,1,30415.408363840965,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-20,6,1,margin,2,24450.865577652217,0.0,2870.0374985130325,845.6892561857126,1128.2205278045458,1,LP
rolling_margin_mean14,evaluation,2025-12-20,12,2,margin,2,17698.25601651385,110.29676016323754,1228.7926166625484,287.00128140774325,420.8681174474376,1,LP
rolling_margin_mean14,evaluation,2025-12-20,18,3,keep_previous,2,12470.378025480426,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-21,0,0,margin,1,70314.92163518032,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-21,6,1,margin,2,61328.10634551782,9.202419526668791,2820.7758935459556,1310.3937187519891,1191.9607032581598,1,LP
rolling_margin_mean14,evaluation,2025-12-21,12,2,margin,2,41556.481533466205,1281.239573632467,0.0,566.2547822017682,521.761914285464,1,LP
rolling_margin_mean14,evaluation,2025-12-21,18,3,margin,1,20103.12931021051,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-22,0,0,margin,1,69793.50510126074,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-22,6,1,margin,2,61345.3621050361,7.576280888889187,837.8447365925902,437.35469821962755,399.7186294997642,1,LP
rolling_margin_mean14,evaluation,2025-12-22,12,2,margin,2,40595.90564419138,64.25229564555798,750.5612083936905,350.04946093025364,310.6401129881289,1,LP
rolling_margin_mean14,evaluation,2025-12-22,18,3,margin,2,19976.043425692642,2.590331999999421,0.0,1.7697148223996044,1.6961031376710494,1,LP
rolling_margin_mean14,evaluation,2025-12-23,0,0,margin,1,71844.00234914708,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-23,6,1,margin,2,62271.003559488505,111.78751065555502,3963.2769319273,1944.5121237754508,1800.8341163160405,1,LP
rolling_margin_mean14,evaluation,2025-12-23,12,2,margin,2,40488.43812181538,0.0,1039.3835659189226,465.35573190981296,438.037770448033,1,LP
rolling_margin_mean14,evaluation,2025-12-23,18,3,margin,1,20120.450739766784,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-24,0,0,margin,1,71195.16446139057,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-24,6,1,margin,2,62655.74308374003,12.09166633333382,1078.7754443923175,529.0697209833381,483.72988954530024,1,LP
rolling_margin_mean14,evaluation,2025-12-24,12,2,margin,2,41225.56092555905,0.0,2419.5572601138547,1057.5352468697392,965.5243946829914,1,LP
rolling_margin_mean14,evaluation,2025-12-24,18,3,margin,1,19954.398006372132,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-25,0,0,margin,1,67717.21931060345,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-25,6,1,margin,2,59451.77738085659,9.566218111111311,530.5653870466342,277.93893738284953,258.71469850623106,1,LP
rolling_margin_mean14,evaluation,2025-12-25,12,2,margin,2,41065.194472275485,1053.9675573662498,0.0,463.45050635411457,422.9202541978255,1,LP
rolling_margin_mean14,evaluation,2025-12-25,18,3,margin,1,19973.035456695285,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-26,0,0,margin,1,29631.159552421563,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-26,6,1,margin,2,24865.977843708337,538.2683793333349,1071.1205871865498,489.8764418719144,657.9573259231004,1,LP
rolling_margin_mean14,evaluation,2025-12-26,12,2,margin,2,18888.475433581476,178.68644161257103,1762.0508992455443,456.0939162874901,613.4512051261629,1,LP
rolling_margin_mean14,evaluation,2025-12-26,18,3,keep_previous,2,12389.230918051544,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-27,0,0,margin,1,30949.176992724762,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-27,6,1,margin,2,25664.467842485392,331.42008265444554,1338.239569422494,501.716657762704,618.5218396298266,1,LP
rolling_margin_mean14,evaluation,2025-12-27,12,2,margin,2,18993.840314040935,0.0,1922.1029085294867,472.1590878463809,609.0063385588919,1,LP
rolling_margin_mean14,evaluation,2025-12-27,18,3,margin,2,12529.763916721255,26.966717193334034,0.0,14.72517592342005,16.357529100955116,1,LP
rolling_margin_mean14,evaluation,2025-12-28,0,0,margin,1,70519.73023010805,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-28,6,1,margin,2,61712.51761667218,42.797117333331585,1671.3016565500593,862.707268685238,805.5605258532968,1,LP
rolling_margin_mean14,evaluation,2025-12-28,12,2,margin,2,40229.049574920224,4.678998255556166,1524.5519571975422,664.9603987636646,617.9419075402058,1,LP
rolling_margin_mean14,evaluation,2025-12-28,18,3,margin,2,20145.966296162274,17.82659596666815,0.0,11.72900881626931,11.65152679022847,1,LP
rolling_margin_mean14,evaluation,2025-12-29,0,0,margin,1,70023.35959789954,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-29,6,1,margin,2,63773.76075136541,1699.5265103966694,32.89327199999957,806.8706259811493,745.1177287116652,1,LP
rolling_margin_mean14,evaluation,2025-12-29,12,2,margin,2,42365.10110446503,0.0,2223.820596120943,885.9338786844914,810.8272902034198,1,LP
rolling_margin_mean14,evaluation,2025-12-29,18,3,margin,1,20066.64690517043,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-30,0,0,margin,1,70951.74292838862,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-30,6,1,margin,2,63326.96254128888,596.7704880137209,1024.9179076666637,656.2385815260341,613.4836175041993,1,LP
rolling_margin_mean14,evaluation,2025-12-30,12,2,margin,2,41123.99271762657,0.0,3580.249982587109,1679.3464048254555,1596.582219020817,1,LP
rolling_margin_mean14,evaluation,2025-12-30,18,3,margin,1,20157.266273513953,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-31,0,0,margin,1,72178.08208741165,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-12-31,6,1,margin,2,63282.59712934182,19.084475999997267,1833.4408690638215,793.6507381974428,718.8210909354632,1,LP
rolling_margin_mean14,evaluation,2025-12-31,12,2,margin,2,41108.88639124118,1.556944696667415,1263.0187970329155,545.6609215653269,483.67452939715656,1,LP
rolling_margin_mean14,evaluation,2025-12-31,18,3,margin,1,19886.072645807697,0.0,0.0,0.0,0.0,0,LP
