strategy,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,scenario_mean,scenario_cvar,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,scenario_count,solver
rolling_scenario_mean14,validation,2025-08-22,12,2,margin,11,23729.214073840263,23647.769753885757,23973.547033703777,0.0,141.37595298628128,74.89818470611677,86.12150578889099,1,9,LP
rolling_scenario_mean14,validation,2025-08-22,18,3,keep_previous,11,20855.24613201392,20776.07461016655,21092.76069755603,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-08-23,0,0,margin,10,25982.097057328967,25927.250222553666,26146.637561654865,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,validation,2025-08-23,6,1,residual_7,11,18747.870034791897,18666.905180451475,18990.764597813162,754.6952482355574,334.58136200000087,319.14577587396946,404.1114749045551,1,9,MILP
rolling_scenario_mean14,validation,2025-08-23,12,2,residual_7,11,24321.80599399658,24241.676117148978,24562.195624539378,35.91708233333003,1.5676916666668603,13.430658309943285,17.407754963081405,1,9,LP
rolling_scenario_mean14,validation,2025-08-23,18,3,keep_previous,11,21348.359460234413,21265.745861720534,21596.200255776046,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-08-24,0,0,margin,10,50918.98979516576,50757.44393714644,51403.62736922374,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-08-24,6,1,margin,11,39933.87742262768,39725.07221442301,40560.29304724169,9.767759043337009,2770.8311738010952,1245.5177158083575,1094.7178084159732,1,9,LP+MILP
rolling_scenario_mean14,validation,2025-08-24,12,2,residual_6,11,40024.78709674917,39902.34299322408,40392.11940732443,1995.2564629883907,808.0975941111093,1074.2719117599793,972.6415391510022,1,9,MILP
rolling_scenario_mean14,validation,2025-08-24,18,3,keep_previous,11,30959.10738470764,30846.512503411497,31296.892028596063,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-08-25,0,0,margin,10,63018.25720910708,62761.979520277324,63787.09027559636,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-08-25,6,1,margin,11,49946.53523847802,49815.75516439687,50338.875460721465,186.18488810111353,11834.913741260621,4032.7591538547313,3413.1626219625996,1,9,LP
rolling_scenario_mean14,validation,2025-08-25,12,2,margin,11,42630.27984429975,42432.20152390923,43224.51480547131,0.0,4500.034618435815,1769.261669961144,1508.1425087822781,1,9,LP
rolling_scenario_mean14,validation,2025-08-25,18,3,keep_previous,11,30869.600398040093,30683.996143086017,31426.41316290232,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-08-26,0,0,margin,10,51678.170356398696,51495.99331087989,52224.70149295511,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-08-26,6,1,margin,11,45710.09400942527,45422.08689373064,46574.11535650917,4876.582356290821,0.0,1263.1343862868139,1144.0976227349156,1,9,LP+MILP
rolling_scenario_mean14,validation,2025-08-26,12,2,margin,11,41365.143045015255,41142.90419381749,42031.85959860854,0.0,4656.254091773664,1481.0287311547568,1335.139802569644,1,9,MILP
rolling_scenario_mean14,validation,2025-08-26,18,3,margin,11,30987.29766920356,30779.808219012695,31609.76601977615,0.0,11.595204333332617,8.310341124793926,7.966760203842355,1,9,LP
rolling_scenario_mean14,validation,2025-08-27,0,0,margin,10,52142.56411326927,51910.6502289444,52838.30576624386,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-08-27,6,1,margin,11,50796.35268577118,50180.70740173198,52643.28853788876,9569.362825775039,0.0,3088.7845683303385,2682.7260433164593,1,9,LP
rolling_scenario_mean14,validation,2025-08-27,12,2,margin,11,43386.279593084095,43098.2025094658,44250.51084393898,0.0,6235.296906965708,1921.2572246574252,1761.4833949454114,1,9,MILP
rolling_scenario_mean14,validation,2025-08-27,18,3,keep_previous,11,30805.233567957614,30542.522394375643,31593.36708870353,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-08-28,0,0,margin,10,51012.31714731656,50474.89217216763,52624.592072763335,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-08-28,6,1,residual_2,11,49586.69974054214,47980.17982739392,54406.259479986795,7018.855986714271,378.8864324444452,2759.5424418535463,2371.6365135965875,1,9,LP
rolling_scenario_mean14,validation,2025-08-28,12,2,residual_2,11,39542.49115878864,39384.703897263826,40015.85294336307,0.0,3180.5586379497454,1133.904688943081,972.861910460209,1,9,LP
rolling_scenario_mean14,validation,2025-08-28,18,3,keep_previous,11,30417.471370867814,30337.583625423355,30657.134607201195,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-08-29,0,0,margin,10,29016.922512110512,28570.18345446083,30357.139685059563,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,validation,2025-08-29,6,1,margin,11,20129.278520358257,19784.98547374375,21162.157660201778,2.7619312222236942,1901.2070597355528,663.3423458507928,835.1631733661808,1,9,MILP
rolling_scenario_mean14,validation,2025-08-29,12,2,margin,11,25122.23365560149,24879.089949010926,25851.664775373174,646.4067816666671,2.2737367544323206e-13,234.44985590602286,296.3553874056118,1,9,LP
rolling_scenario_mean14,validation,2025-08-29,18,3,margin,11,20941.87173037602,20839.66952852659,21248.47833592431,0.0,9.198994000001676,5.79811609432329,6.343980129340077,1,9,LP
rolling_scenario_mean14,validation,2025-08-30,0,0,margin,10,28571.704443349663,28052.629959451362,30128.92789504457,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,validation,2025-08-30,6,1,residual_2,11,19745.514712832293,19594.801563638164,20197.654160414684,174.28489511110791,1172.58847051852,374.9623747719754,443.61094036412885,1,9,MILP
rolling_scenario_mean14,validation,2025-08-30,12,2,residual_0,11,25038.5631846341,24902.30229527173,25447.345852721202,173.437604979424,1139.6118313717423,392.9836279555809,491.0912245893586,1,9,LP
rolling_scenario_mean14,validation,2025-08-30,18,3,margin,11,21123.92194025997,21022.732122121735,21427.491394674675,419.88433327005833,0.0,120.66017852956877,138.24524637679613,1,9,LP
rolling_scenario_mean14,validation,2025-08-31,0,0,margin,10,52656.70047247293,52105.70306828421,54309.69268503909,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-08-31,6,1,margin,11,42545.369240795924,42451.36391532157,42827.38521721899,511.33620103205453,362.3529095555533,305.97280836697513,261.9043874403639,1,9,LP+MILP
rolling_scenario_mean14,validation,2025-08-31,12,2,margin,11,38718.24153551641,38612.93046309936,39034.17475276758,3.836850888887625,3148.277995783259,1178.9717963824746,1024.4919851605782,1,9,LP
rolling_scenario_mean14,validation,2025-08-31,18,3,keep_previous,11,30433.545861211805,30330.96147698935,30741.29901387918,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-09-01,0,0,margin,10,59571.62525093189,58172.5162399273,63768.952283945655,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-01,6,1,residual_0,11,45097.982886498015,44895.99078742643,45703.95918371276,0.0,12377.76956249704,3423.322654879871,3225.3489591603216,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-01,12,2,point,11,39763.815684735266,39657.160639023146,40083.78082187161,393.5396637503719,1668.7889295541836,539.906072406022,532.3113034120805,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-01,18,3,keep_previous,11,30232.338942165163,30102.310804970188,30622.423353750084,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-09-02,0,0,margin,10,53515.11099909192,52286.19302606328,57201.86491817786,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-02,6,1,residual_4,11,43120.94395223069,42817.99320240087,44029.796201720186,2274.9345168044542,615.7376666397108,1040.2469620596296,1009.3345464943922,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-02,12,2,point,11,38841.7656330572,38646.620417392645,39427.20128005086,116.04837233399284,3861.671188143079,1112.288928542336,1084.413153053537,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-02,18,3,point,11,29477.81952681634,29256.37356545654,30142.157410895743,0.5170916666672838,81.5563051152285,53.763212758478865,54.568606454278324,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-03,0,0,residual_2,10,55207.74485024184,54309.47471929534,57902.55524308136,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-03,6,1,margin,11,42581.65614630808,42265.38077306154,43530.4822660477,728.6415817055544,6413.404802967076,2112.3025489525603,1961.0272294101128,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-03,12,2,point,11,39163.30845783677,38818.980097490276,40196.29353887626,0.0,2244.577856806216,675.3470193468535,642.6506910996791,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-03,18,3,residual_4,11,28791.34731283111,28482.115134283165,29719.043848474943,81.71629371407437,151.64306920555703,137.77223283532103,148.09406749140996,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-04,0,0,margin,10,55081.3442679414,53180.28679137737,60784.516697633495,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-04,6,1,residual_2,11,41443.571275857335,41056.210508749784,42605.653577180005,516.6753215555547,6486.990999591222,1895.9867534056443,1788.3061641894808,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-04,12,2,point,11,38164.98260799897,37762.067459547856,39373.728053352315,141.44739587580102,1698.0588856872448,676.6476679845221,647.2816221722288,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-04,18,3,point,11,28292.043202885056,27847.20233651068,29626.565802008176,0.0,1.6909583333334695,1.1229597926389796,1.1287432727481064,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-05,0,0,margin,10,27748.181894183508,26150.82736252359,32540.24548916326,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-09-05,6,1,margin,11,18873.9793235587,18455.744372860998,20128.684175651804,2.8421709430404007e-13,867.4959534444436,303.37884534276054,419.2738146627347,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-05,12,2,point,11,21876.74428624921,21433.130752721518,23207.584886832286,0.0,419.1412975555534,167.54772856187105,219.74055711969302,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-05,18,3,point,11,18516.91535968661,18024.377008508287,19994.530413221568,17.08400000000006,0.0,9.630478586666698,11.339260942857184,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-06,0,0,point,10,24817.44033022227,24380.25799786009,26128.987327308805,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-09-06,6,1,margin,11,18122.855765031825,17600.157814494236,19690.949616644597,32.51744555555598,313.7653024773665,119.58020112448474,165.88827913200956,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-06,12,2,margin,11,21551.553160228596,21039.222161878857,23088.546155277807,0.0,236.5362824115228,72.99898061427675,102.14437576972743,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-06,18,3,keep_previous,11,18228.686727970842,17658.649491401487,19938.798437678903,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-09-07,0,0,margin,10,47257.014467900255,46317.96918783734,50074.150308088996,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-07,6,1,point,11,41027.26037425123,40195.944757865116,43521.20722340957,5311.733987552806,0.0,1377.9187786620002,1246.1664286544824,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-07,12,2,point,10,36882.703383344924,36235.10478671687,38825.49917322911,123.22344166666699,4178.325381433466,1140.3542295628479,976.7463986764684,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-07,18,3,residual_0,10,26772.72776984675,26100.178279976066,28790.37623945881,97.82255713333325,112.10069458847852,112.71748335835979,117.307985845138,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-08,0,0,margin,10,49947.128388142184,48263.69711376115,54997.42221128531,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-08,6,1,point,11,39485.31589527042,38444.92873102225,42606.47738801492,1041.69464489369,4040.2669199423863,1471.719709795144,1313.723943204045,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-08,12,2,point,10,36033.971617015384,35343.77865449284,38104.55050458302,879.5643302242789,1113.574916810698,596.9803492091195,491.7629191531045,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-08,18,3,point,10,24836.52300356246,24099.041229244314,27048.968326516893,2.823666666666668,0.0,1.8800631522222249,1.8489302103174594,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-09,0,0,point,10,41739.961224829334,41123.49404483746,43589.362764804944,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-09-09,6,1,point,11,37468.35431882672,36770.43693676251,39562.10646501935,5268.004216934154,2.2737367544323206e-13,1656.460594193152,1560.825956113547,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-09,12,2,point,10,34349.51255783616,33621.444496182594,36533.71674279686,3.623767952376511e-13,3019.9156987928654,861.3349816236342,838.8411916132684,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-09,18,3,point,10,24452.962456342015,23646.96665522254,26870.94985970045,0.2489166666670144,0.0,0.16900694916688036,0.1624255332343531,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-10,0,0,point,10,47219.940465930296,46720.98862460152,48716.79598991662,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-09-10,6,1,point,11,36705.62371457993,36031.63292047239,38727.59609690256,0.0,4603.118918113854,1357.4418182315962,1144.3976630243285,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-10,12,2,point,10,34808.96433320134,34106.852291533985,36915.3004582034,2954.5966727366217,0.0,1045.5609228910844,918.6929365837209,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-10,18,3,point,10,24214.075133545186,23437.937231214375,26542.48884053762,0.35141666666663696,0.0,0.23175109194442414,0.228604155694426,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-11,0,0,point,10,47030.44033548975,46456.94705087339,48750.92018933884,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-09-11,6,1,point,11,35948.7992527941,35299.7288021373,37896.01060476451,0.0,10268.185316790124,2565.0879692311178,2423.7780927787585,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-11,12,2,point,10,31242.2542172287,30567.411197630914,33266.78327602206,60.49803333333341,211.51191436213867,63.415424038981286,65.55818624703835,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-11,18,3,point,10,24070.956921000114,23327.452296765656,26301.470793703495,0.0,2.4206250000004275,1.5932069625002678,1.569445070089558,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-12,0,0,point,10,21989.99007358437,21349.488013992155,23911.496252361012,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-09-12,6,1,point,10,15305.086572247277,14582.082064733133,17474.10009478971,2.2737367544323206e-13,740.2803711111112,235.13646601708322,311.0121262518928,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-12,12,2,point,10,19717.163898736922,18965.874678269152,21971.03156014023,886.3553766666669,5.684341886080801e-13,279.6503436286113,368.93352494251815,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-12,18,3,keep_previous,10,15298.900323254282,14471.35109196755,17781.54801711448,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-09-13,0,0,point,10,21816.653631648078,21199.73461562084,23667.410679729786,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-09-13,6,1,point,10,15475.273002014725,14779.07346766669,17563.871605058823,1.1368683772161603e-13,226.52633333333364,81.08592032944455,102.54845107384935,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-13,12,2,point,10,19218.93880126624,18495.90898153158,21388.028260470215,261.47121166666574,2.2737367544323206e-13,88.14790197113852,109.27755579924164,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-13,18,3,point,10,15341.243482827475,14546.1389730076,17726.5570122871,4.034750000000372,0.0,2.2828884483335443,2.581135247024047,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-14,0,0,margin,10,49534.81986791349,48937.55114684322,51326.62603112429,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-14,6,1,point,11,38293.303789030775,37624.3879525959,40300.05129833542,0.0,8374.700960382712,2737.4940458478895,2454.7624578785003,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-14,12,2,point,10,33001.06488158404,32299.94535557011,35104.42345962583,416.37734444444084,734.1873655967112,319.26848576994615,249.33896469764295,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-14,18,3,keep_previous,10,23207.932040807194,22440.333584782198,25510.72740888219,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-09-15,0,0,margin,10,40234.90342894912,39672.64049844633,41921.69222045748,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-15,6,1,point,10,32085.257067861334,31433.92062409533,34039.26639915934,358.3771445833317,183.7600565102883,224.4142469778868,198.82437226649228,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-15,12,2,point,10,30292.313107098686,29618.99781438388,32312.2589852431,300.7498914248962,0.0,115.04775527707514,92.51453006319005,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-15,18,3,keep_previous,10,22104.071026111167,21367.27150587513,24314.46958681928,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-09-16,0,0,margin,10,46754.438129444665,46214.456092392604,48374.38424060086,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-09-16,6,1,point,11,36979.673972398836,36419.2831281469,38660.84650515466,149.38738611111182,6386.777256787978,2228.314387145031,1860.3708085341282,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-16,12,2,point,10,32056.85539163914,31425.506070800202,33950.90335415595,32.58568105556009,3148.8163293827147,785.1776896614462,599.343032660175,1,9,MILP
rolling_scenario_mean14,evaluation,2025-09-16,18,3,point,10,22397.559850172634,21707.003530407474,24469.228809468113,3.15362499999992,0.0,2.0864382999999473,2.0115930175297105,1,9,LP
rolling_scenario_mean14,evaluation,2025-09-17,0,0,margin,10,45418.032808735996,44902.012394908554,46966.09405021832,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-09-17,6,1,point,11,36289.256875547275,35760.12814711568,37876.643060842034,0.0,3793.3387137270247,1191.6927343487737,1045.1425114724968,1,9,LP+MILP
