strategy,window,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,scenario_mean,scenario_cvar,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,price_bias,solver
rolling_scenario_mean14,eval_december,evaluation,2025-12-16,6,1,margin,11,62853.8750403039,62763.41422296964,63125.25749230669,0.0,4059.777777108357,1991.9530797838643,1823.4379411292673,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-16,12,2,margin,11,39922.30479015778,39892.19694934004,40012.62831261101,0.16680000000042128,885.0687264032995,412.1368373210378,389.5546565760695,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-16,18,3,keep_previous,11,19724.870778408796,19695.15786952705,19814.009505054026,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-17,6,1,margin,11,61928.267394342736,61838.69278702876,62196.991216284674,0.0,6213.780297522631,3057.9188786548084,2792.413257915065,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-17,12,2,margin,11,39445.1320423323,39415.78145079335,39533.18381694914,28.386805962221956,729.1642782633738,376.9895762116596,353.2313611772556,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-17,18,3,margin,10,19506.303505161603,19477.453797967373,19592.852626744298,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-18,6,1,margin,11,61334.985979631485,61298.54618688362,61444.30535787509,479.95278386554867,1003.213018460907,655.29985621117,614.6832488041841,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-18,12,2,margin,11,39674.48806905578,39642.411031726544,39770.719181043474,0.0,2021.910047983768,865.1317371617826,845.951831339369,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-18,18,3,margin,10,19483.87555371099,19452.35743933796,19578.429896830083,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-19,6,1,keep_previous,11,23073.92744272864,23045.173301916842,23160.189865164037,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-19,12,2,margin,11,17512.185332952213,17489.89014714067,17579.070890386836,0.0,1997.9615285418363,523.5949891294558,704.6698586649994,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-19,18,3,keep_previous,11,11779.648600222037,11752.426498915009,11861.314904143126,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-20,6,1,margin,11,24106.300564307454,24052.606578703755,24267.382521118554,0.0,4184.566998325099,1205.5784974781711,1604.1742720199413,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-20,12,2,residual_7,11,16899.087522594637,16817.22628526217,17144.671234592035,0.0,1455.0917917441298,348.57700414031285,484.9538219663172,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-20,18,3,keep_previous,11,12031.325453917772,11987.41646902159,12163.052408606325,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-21,6,1,residual_1,11,61799.71138395028,61490.32036129011,62727.88445193077,102.78884444444373,5152.772372303085,2486.850970582881,2258.7621190192917,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-21,12,2,residual_6,11,41168.80467140811,41124.16092831487,41302.73590068782,2234.8103515893035,17.295333333333247,1016.3253484935447,952.3889834596624,1,0.0,LP
rolling_scenario_mean14,eval_december,evaluation,2025-12-21,18,3,residual_6,11,19658.26896823726,19611.38491107076,19798.92113973676,0.0,91.11146666666684,58.70265513233345,56.293517562119156,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-07,6,1,margin,11,12376.182716711712,12329.852802638597,12515.172458931058,5.684341886080802e-14,1072.046259694099,322.6535793772281,429.6179322943416,1,0.0,MILP
rolling_scenario_shuffled,dev_march,development,2025-03-07,12,2,margin,11,14712.478448065103,14690.048119684403,14779.769433207206,3.2888428888876433,94.5612168888913,32.52026554685034,43.13034296594293,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-07,18,3,keep_previous,11,11068.907982397166,11048.771927057449,11129.31614841632,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-08,6,1,margin,11,10849.642166452415,10834.386763462382,10895.408375422516,1.1368683772161603e-13,32.195231936902246,11.222654510221288,15.505687388833376,1,0.0,MILP
rolling_scenario_shuffled,dev_march,development,2025-03-08,12,2,keep_previous,11,14525.044689484062,14489.57094168509,14631.465932880983,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-08,18,3,keep_previous,11,11134.199764678917,11109.68398077008,11207.747116405426,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-09,6,1,margin,11,36836.24980533411,36826.51472945305,36865.45503297729,0.0,7557.581935900547,2541.6062288933454,2418.809530945669,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-09,12,2,residual_3,11,28665.383180515382,28541.919909806686,29035.77299264148,805.925752870551,1904.5589389149525,734.8898464578883,739.3738563603558,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-09,18,3,residual_5,11,18546.424725271827,18490.128333764078,18715.313899795066,195.603017224567,0.0,57.97800712308617,55.58729916933047,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-10,6,1,margin,11,38354.130613858484,38334.89153008276,38411.84786518566,1255.81448528978,36.794494222222056,513.7534288993545,497.68404981569813,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-10,12,2,margin,11,29343.416955482426,29320.14210377389,29413.241510608026,5.481202192222895,1067.3306743676217,401.51522335290707,331.30364858478674,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-10,18,3,margin,10,18445.32300180424,18412.001766233705,18545.286708515847,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-11,6,1,residual_7,11,39354.90493750404,38417.02508657324,42168.54449029645,6405.996445289437,293.032851218107,2105.3328460705666,1881.1107951507825,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-11,12,2,margin,11,29265.255206299724,29238.182187657178,29346.474262227362,293.0328512181072,1378.4897441920345,653.969703901423,592.029195072325,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-11,18,3,margin,10,18430.597119065496,18382.06974874087,18576.17923003937,0.0,2.2737367544323206e-13,1.3500311979441904e-13,1.2777182486648337e-13,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-12,6,1,margin,11,35789.84810539083,35751.45978219779,35905.01307496997,663.2094000000012,6767.77313294273,2622.2764427357065,2485.2253367476865,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-12,12,2,residual_0,11,28788.815686796603,28672.884411042196,29136.609514059815,787.4663857279311,1461.1253136296273,675.8414667185338,626.7257076226999,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-12,18,3,residual_7,11,18622.689955767928,18531.441538650848,18896.435207119175,132.58564549843777,0.0,34.142953673209,32.47362912074773,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-13,6,1,residual_0,11,40232.92481684103,39440.52163067374,42610.13437534287,1134.0413680946465,3199.065753711152,1758.0217344033883,1636.8782484793473,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-13,12,2,residual_7,11,28836.50011928474,28782.62411190261,28998.12814143114,172.92934181795454,98.15156931356955,78.20752084287622,70.1437315071598,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-13,18,3,keep_previous,11,18320.883203947906,18307.137926047544,18362.11903764899,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-14,6,1,residual_1,11,11372.384734169667,11203.392834307444,11879.360433756341,488.2152580866718,218.6407900246923,216.03824020813252,265.9074727362521,1,0.0,MILP
rolling_scenario_shuffled,dev_march,development,2025-03-14,12,2,residual_3,11,14478.492066075096,14452.395171703887,14556.782749188724,18.40524369110534,551.003133290506,173.70413437421612,215.9195349125421,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-14,18,3,keep_previous,11,11128.22160657523,11099.994296909475,11212.9035355725,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-15,6,1,residual_2,11,10938.700764610236,10782.553341457628,11407.14303406806,552.6664293333321,253.8867520987663,225.52821377360166,296.1621349021546,1,0.0,MILP
rolling_scenario_shuffled,dev_march,development,2025-03-15,12,2,residual_2,11,13223.068669311186,13174.282046784754,13369.428536890484,8.995293600251547e-13,430.05092045555597,142.94800877891652,186.20530788371477,1,0.0,MILP
rolling_scenario_shuffled,dev_march,development,2025-03-15,18,3,keep_previous,11,11219.273535199573,11171.600669339845,11362.292132778759,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-16,6,1,keep_previous,11,37003.947855320526,36959.54377271517,37137.16010313657,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-16,12,2,margin,11,30082.269275473165,30036.715504161613,30218.93058940782,28.042386084443706,3647.4200327640638,1363.0400096956541,1228.7755503723174,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-16,18,3,margin,10,18506.062470366753,18481.879809100315,18578.61045416606,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-17,6,1,margin,11,31490.017037003643,31468.586665528386,31554.30815142942,11.480173222222675,6421.206827115595,1724.2638359515165,1740.191756520144,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-17,12,2,point,11,26791.692924140123,26580.79751876017,27424.379140279976,417.9286867889398,391.689798666667,218.06499629585278,213.54665239289375,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-17,18,3,residual_1,11,18977.789671543425,18926.447136929866,19131.817275384095,477.4467852444492,0.0,198.7091125553496,193.6013470886107,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-18,6,1,margin,11,38484.16661338101,38454.01287517772,38574.627827990844,561.4160863633334,5258.6130712880195,2175.400562074492,2033.602608174853,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-18,12,2,margin,11,28735.18884528593,28701.448938054575,28836.408566980004,0.0,5470.401898360595,1734.1705267318814,1617.9929190375692,1,0.0,LP+MILP
rolling_scenario_shuffled,dev_march,development,2025-03-18,18,3,keep_previous,11,18707.14379059259,18673.50190201662,18808.069456320503,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-19,6,1,residual_4,11,34735.91180977311,34345.0469099535,35908.50650923194,2657.478831689372,450.3508801399171,941.2218562916062,888.6687773163012,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-19,12,2,keep_previous,11,27018.05373775358,26911.79078263002,27336.842603124256,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-19,18,3,residual_6,11,18907.860338732342,18854.408628794026,19068.21546854729,93.29675537999992,40.47200821175761,44.28975910559881,42.92550564040001,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-20,6,1,margin,11,34169.186259912676,34125.068570977455,34301.539326718324,506.0049395555567,7251.394090700963,2753.971328398193,2538.1276849670876,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-20,12,2,point,11,26554.011620568926,26512.21213746515,26679.41006988025,485.7649831426612,346.89209866666664,221.70378320715122,202.73321536217088,1,0.0,LP
rolling_scenario_shuffled,dev_march,development,2025-03-20,18,3,residual_3,11,19466.732061440514,19393.997531964324,19684.935649869083,926.3223517833367,0.0,477.8520459079419,474.2575333214205,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-17,6,1,residual_2,11,27755.944485895037,27572.95636338322,28304.908853430486,5199.565800932106,37.56911604938273,1249.7341647377716,1152.1822277770027,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-17,12,2,residual_1,11,23723.365507215192,23614.303204699052,24050.55241476361,136.45143166872367,1797.3881421742087,455.3298118473931,439.4613119151957,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-17,18,3,keep_previous,11,18553.87243205787,18464.769799218975,18821.180330574545,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-18,6,1,margin,11,6668.039310771423,6629.033125386451,6785.057866926338,977.6409285311146,3.410605131648481e-13,285.12131610637675,355.423464383523,1,0.0,MILP
rolling_scenario_shuffled,dev_april,development,2025-04-18,12,2,keep_previous,11,12027.735932711741,11986.03867031182,12152.827719911504,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-18,18,3,keep_previous,11,10911.840191371579,10884.770611919901,10993.048929726614,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-19,6,1,margin,11,6503.931668337683,6478.02384041359,6581.655152109961,1.1368683772161603e-13,244.58059866666366,88.62175329893779,111.55785508745383,1,0.0,MILP
rolling_scenario_shuffled,dev_april,development,2025-04-19,12,2,residual_0,11,12374.762720525798,12334.413134190729,12495.811479531005,288.2184383399978,223.6785593909466,120.74050860814401,161.43320363411814,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-19,18,3,residual_1,11,11121.382090407886,11062.177819585819,11298.994902874088,119.69997109761124,17.794130790123234,26.090874926968645,32.802546778084874,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-20,6,1,residual_3,11,26009.406076615214,25673.47390197914,27017.20260052343,2054.291450171746,60.831885637860296,523.310294815053,449.93585443675335,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-20,12,2,residual_5,11,23154.00588619159,23014.935584178384,23571.21679223121,187.95720737222086,445.6546556734326,183.63532177361185,158.01666046358426,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-20,18,3,keep_previous,11,18192.142194029304,18163.60656026071,18277.749095335086,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-21,6,1,residual_3,11,24404.29172566894,24229.5558100991,24928.499472378466,258.2148392555568,7618.161143004114,2037.8711096739498,1961.5445936902001,1,0.0,MILP
rolling_scenario_shuffled,dev_april,development,2025-04-21,12,2,residual_1,11,21145.78816765845,20987.142856702267,21621.724100526997,608.3878010357998,64.46556742757286,174.6540886079592,168.43194453037307,1,0.0,LP+MILP
rolling_scenario_shuffled,dev_april,development,2025-04-21,18,3,residual_1,11,18094.344893570727,18050.921276683228,18224.61574423323,127.14347294444599,44.37641114403277,95.05608428086151,90.61755537238324,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-22,6,1,residual_3,11,27623.48078986756,27151.700213094664,29038.822520186248,2234.2375071477613,295.43255756378574,678.6366110822556,558.114732289214,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-22,12,2,residual_3,11,23655.72239887105,23409.38812739973,24394.725213285015,100.33936038555248,2570.797560741729,772.0913130654258,650.9014452088122,1,0.0,LP+MILP
rolling_scenario_shuffled,dev_april,development,2025-04-22,18,3,residual_6,11,18502.50302566045,18434.78651513641,18705.652557232574,313.20031689140507,1.1368683772161603e-13,145.29268702023342,137.91459716039458,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-23,6,1,residual_0,11,25239.860382415467,24833.820131597946,26457.98113486803,3989.447884598286,49.641666666667504,1157.5526007744513,1018.3362007467883,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-23,12,2,residual_7,11,22153.706032646136,22097.565633778486,22322.12722924909,564.2765809508876,0.0,122.79823229963729,103.05799126225362,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-23,18,3,keep_previous,11,18269.530851316227,18152.14858285132,18621.67765671095,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-24,6,1,margin,11,24601.693980707114,24565.41044813434,24710.544578425444,125.51153779000225,3877.5640573991836,904.9842195137622,791.4048115531893,1,0.0,MILP
rolling_scenario_shuffled,dev_april,development,2025-04-24,12,2,keep_previous,11,22218.58514817253,22200.450033320052,22272.99049272996,0.0,0.0,0.0,0.0,0,0.0,MILP
rolling_scenario_shuffled,dev_april,development,2025-04-24,18,3,margin,11,18163.327773082827,18120.2246908032,18292.63701992171,0.0,44.01931133333312,27.414850666727645,26.758818995950662,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-25,6,1,margin,11,6465.145795466917,6420.084609572693,6600.32935314959,69.51500855555798,125.58761555556026,66.07985543630247,84.09956333678605,1,0.0,MILP
rolling_scenario_shuffled,dev_april,development,2025-04-25,12,2,margin,11,11569.620412802376,11540.568132947285,11656.77725236765,0.0,653.0817260000003,215.11767849177838,281.19734881081393,1,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-25,18,3,keep_previous,11,10737.106650501173,10702.869159553022,10839.81912334563,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,dev_april,development,2025-04-26,6,1,margin,11,6146.6491240485475,6112.60160248602,6248.791688736131,4.831690603168681e-13,160.21169433333947,55.6053695267253,71.44054948850811,1,0.0,MILP
rolling_scenario_shuffled,dev_april,development,2025-04-26,12,2,keep_previous,11,11750.867081707183,11710.808510712484,11871.042794691277,0.0,0.0,0.0,0.0,0,0.0,LP
